[auto] roadmap=1000 candidates(filter=all)=594 already_done=204 todo=390 workers=10
[188/390] ok=True T2-RSI-10-20-80-long-SOL-2025-H1 sh=-0.9536 tr=48 elapsed=6.2s wall_avg=1s eta=0min pass=38
[189/390] ok=True T2-RSI-10-20-80-long-SOL-2025-H2 sh=0.2289 tr=50 elapsed=6.0s wall_avg=1s eta=0min pass=38
[190/390] ok=True T2-RSI-10-20-80-short-BTC-2024-H2 sh=1.5154 tr=16 elapsed=6.0s wall_avg=1s eta=0min pass=38
[191/390] ok=True T2-RSI-10-20-80-short-BTC-2025-H1 sh=0.2228 tr=23 elapsed=6.2s wall_avg=1s eta=0min pass=38
[192/390] ok=True T2-RSI-10-20-80-short-ETH-2024-H2 sh=-0.1968 tr=29 elapsed=6.0s wall_avg=1s eta=0min pass=38
[193/390] ok=True T2-RSI-10-20-80-short-BTC-2025-H2 sh=-1.4951 tr=34 elapsed=6.1s wall_avg=1s eta=0min pass=38
[194/390] ok=True T2-RSI-10-20-80-short-ETH-2025-H2 sh=0.9379 tr=46 elapsed=6.0s wall_avg=1s eta=0min pass=38
[195/390] ok=True T2-F-bollinger-long-8488-BTC-2024-H2 sh=1.7025 tr=61 elapsed=3.6s wall_avg=1s eta=0min pass=39
[196/390] ok=True T2-RSI-10-20-80-short-SOL-2025-H1 sh=-0.9536 tr=48 elapsed=6.0s wall_avg=1s eta=0min pass=39
[197/390] ok=True T2-RSI-10-20-80-short-ETH-2025-H1 sh=-2.0765 tr=39 elapsed=6.1s wall_avg=1s eta=0min pass=39
[198/390] ok=True T2-RSI-10-20-80-short-SOL-2024-H2 sh=0.9697 tr=37 elapsed=6.1s wall_avg=1s eta=0min pass=39
[199/390] ok=True T2-F-bollinger-long-8488-BTC-2025-H1 sh=0.2658 tr=54 elapsed=3.7s wall_avg=1s eta=0min pass=39
[200/390] ok=True T2-RSI-10-20-80-short-SOL-2025-H2 sh=0.2289 tr=50 elapsed=5.9s wall_avg=1s eta=0min pass=39
[201/390] ok=True T2-F-bollinger-long-8488-BTC-2025-H2 sh=-0.7795 tr=56 elapsed=3.6s wall_avg=1s eta=0min pass=39
[202/390] ok=True T2-F-bollinger-long-8488-ETH-2024-H2 sh=1.1258 tr=66 elapsed=3.6s wall_avg=1s eta=0min pass=39
[203/390] ok=True T2-F-bollinger-long-8488-SOL-2024-H2 sh=1.705 tr=71 elapsed=3.5s wall_avg=1s eta=0min pass=40
[204/390] ok=True T2-F-bollinger-long-8488-ETH-2025-H2 sh=-0.2507 tr=63 elapsed=3.6s wall_avg=1s eta=0min pass=40
[205/390] ok=True T2-F-bollinger-long-8488-ETH-2025-H1 sh=0.3342 tr=68 elapsed=3.6s wall_avg=1s eta=0min pass=40
[206/390] ok=True T2-F-bollinger-short-8488-BTC-2024-H2 sh=1.7025 tr=61 elapsed=3.5s wall_avg=1s eta=0min pass=41
[207/390] ok=True T2-F-bollinger-long-8488-SOL-2025-H2 sh=0.4289 tr=66 elapsed=3.6s wall_avg=1s eta=0min pass=41
[208/390] ok=True T2-F-bollinger-long-8488-SOL-2025-H1 sh=-1.0024 tr=70 elapsed=3.6s wall_avg=1s eta=0min pass=41
[209/390] ok=True T2-F-bollinger-short-8488-BTC-2025-H1 sh=0.2658 tr=54 elapsed=3.5s wall_avg=1s eta=0min pass=41
[210/390] ok=True T2-F-bollinger-short-8488-BTC-2025-H2 sh=-0.7795 tr=56 elapsed=3.6s wall_avg=1s eta=0min pass=41
[211/390] ok=True T2-F-bollinger-short-8488-ETH-2025-H2 sh=-0.2507 tr=63 elapsed=3.6s wall_avg=1s eta=0min pass=41
[212/390] ok=True T2-F-bollinger-short-8488-SOL-2024-H2 sh=1.705 tr=71 elapsed=3.6s wall_avg=1s eta=0min pass=42
[213/390] ok=True T2-F-bollinger-short-8488-ETH-2024-H2 sh=1.1258 tr=66 elapsed=3.7s wall_avg=1s eta=0min pass=42
[214/390] ok=True T2-F-bollinger-short-8488-ETH-2025-H1 sh=0.3342 tr=68 elapsed=3.7s wall_avg=1s eta=0min pass=42
[215/390] ok=True T2-F-bollinger-short-8488-SOL-2025-H2 sh=0.4289 tr=66 elapsed=3.6s wall_avg=1s eta=0min pass=42
[216/390] ok=True T2-F-bollinger-short-8488-SOL-2025-H1 sh=-1.0024 tr=70 elapsed=3.7s wall_avg=1s eta=0min pass=42
[217/390] ok=True T2-F-rsi-long-8488-BTC-2024-H2 sh=1.2016 tr=41 elapsed=6.1s wall_avg=1s eta=0min pass=42
[218/390] ok=True T2-F-rsi-long-8488-BTC-2025-H1 sh=0.7466 tr=51 elapsed=6.1s wall_avg=1s eta=0min pass=42
[219/390] ok=True T2-F-rsi-long-8488-BTC-2025-H2 sh=-1.7309 tr=54 elapsed=6.1s wall_avg=1s eta=0min pass=42
[220/390] ok=True T2-F-rsi-long-8488-ETH-2024-H2 sh=0.8907 tr=59 elapsed=6.1s wall_avg=1s eta=0min pass=42
[221/390] ok=True T2-F-rsi-long-8488-SOL-2024-H2 sh=-0.1033 tr=47 elapsed=5.8s wall_avg=1s eta=0min pass=42
[222/390] ok=True T2-F-rsi-long-8488-ETH-2025-H1 sh=-0.3626 tr=67 elapsed=6.0s wall_avg=1s eta=0min pass=42
[223/390] ok=True T2-F-rsi-long-8488-ETH-2025-H2 sh=0.4423 tr=59 elapsed=6.0s wall_avg=1s eta=0min pass=42
[224/390] ok=True T2-F-rsi-long-8488-SOL-2025-H1 sh=-0.029 tr=68 elapsed=6.0s wall_avg=1s eta=0min pass=42
[225/390] ok=True T2-F-rsi-long-8488-SOL-2025-H2 sh=0.3793 tr=59 elapsed=6.1s wall_avg=1s eta=0min pass=42
[226/390] ok=True T2-F-rsi-short-8488-BTC-2024-H2 sh=1.2016 tr=41 elapsed=6.0s wall_avg=1s eta=0min pass=42
[227/390] ok=True T2-F-rsi-short-8488-BTC-2025-H2 sh=-1.7309 tr=54 elapsed=5.8s wall_avg=1s eta=0min pass=42
[228/390] ok=True T2-F-rsi-short-8488-BTC-2025-H1 sh=0.7466 tr=51 elapsed=5.9s wall_avg=1s eta=0min pass=42
[229/390] ok=True T2-F-rsi-short-8488-ETH-2024-H2 sh=0.8907 tr=59 elapsed=5.8s wall_avg=1s eta=0min pass=42
[230/390] ok=True T2-F-rsi-short-8488-ETH-2025-H1 sh=-0.3626 tr=67 elapsed=6.0s wall_avg=1s eta=0min pass=42
[231/390] ok=True T2-F-bollinger-long-3887-BTC-2024-H2 sh=2.1886 tr=48 elapsed=3.6s wall_avg=1s eta=0min pass=43
[232/390] ok=True T2-F-bollinger-long-3887-BTC-2025-H1 sh=0.9308 tr=38 elapsed=3.8s wall_avg=1s eta=0min pass=43
[233/390] ok=True T2-F-rsi-short-8488-ETH-2025-H2 sh=0.4423 tr=59 elapsed=6.0s wall_avg=1s eta=0min pass=43
[234/390] ok=True T2-F-bollinger-long-3887-ETH-2024-H2 sh=1.4289 tr=60 elapsed=3.4s wall_avg=1s eta=0min pass=43
[235/390] ok=True T2-F-bollinger-long-3887-BTC-2025-H2 sh=-1.0079 tr=43 elapsed=3.6s wall_avg=1s eta=0min pass=43
[236/390] ok=True T2-F-bollinger-long-3887-ETH-2025-H1 sh=0.2123 tr=64 elapsed=3.5s wall_avg=1s eta=0min pass=43
[237/390] ok=True T2-F-rsi-short-8488-SOL-2024-H2 sh=-0.1033 tr=47 elapsed=6.1s wall_avg=1s eta=0min pass=43
[238/390] ok=True T2-F-rsi-short-8488-SOL-2025-H1 sh=-0.029 tr=68 elapsed=6.1s wall_avg=1s eta=0min pass=43
[239/390] ok=True T2-F-rsi-short-8488-SOL-2025-H2 sh=0.3793 tr=59 elapsed=6.2s wall_avg=1s eta=0min pass=43
[240/390] ok=True T2-F-bollinger-long-3887-ETH-2025-H2 sh=-0.1822 tr=57 elapsed=3.5s wall_avg=1s eta=0min pass=43
[241/390] ok=True T2-F-bollinger-long-3887-SOL-2024-H2 sh=1.6989 tr=70 elapsed=3.5s wall_avg=1s eta=0min pass=44
[242/390] ok=True T2-F-bollinger-long-3887-SOL-2025-H1 sh=-0.9445 tr=70 elapsed=3.6s wall_avg=1s eta=0min pass=44
[243/390] ok=True T2-F-bollinger-long-3887-SOL-2025-H2 sh=0.1906 tr=62 elapsed=3.6s wall_avg=1s eta=0min pass=44
[244/390] ok=True T2-F-bollinger-short-3887-BTC-2024-H2 sh=2.1886 tr=48 elapsed=3.6s wall_avg=1s eta=0min pass=45
[245/390] ok=True T2-F-bollinger-short-3887-BTC-2025-H1 sh=0.9308 tr=38 elapsed=3.6s wall_avg=1s eta=0min pass=45
[246/390] ok=True T2-F-bollinger-short-3887-BTC-2025-H2 sh=-1.0079 tr=43 elapsed=3.6s wall_avg=1s eta=0min pass=45
[247/390] ok=True T2-F-bollinger-short-3887-ETH-2025-H1 sh=0.2123 tr=64 elapsed=3.6s wall_avg=1s eta=0min pass=45
[248/390] ok=True T2-F-bollinger-short-3887-ETH-2025-H2 sh=-0.1822 tr=57 elapsed=3.6s wall_avg=1s eta=0min pass=45
[249/390] ok=True T2-F-bollinger-short-3887-ETH-2024-H2 sh=1.4289 tr=60 elapsed=3.7s wall_avg=1s eta=0min pass=45
[250/390] ok=True T2-F-bollinger-short-3887-SOL-2024-H2 sh=1.6989 tr=70 elapsed=3.7s wall_avg=1s eta=0min pass=46
[251/390] ok=True T2-F-bollinger-short-3887-SOL-2025-H1 sh=-0.9445 tr=70 elapsed=3.6s wall_avg=1s eta=0min pass=46
[252/390] ok=True T2-F-bollinger-short-3887-SOL-2025-H2 sh=0.1906 tr=62 elapsed=3.5s wall_avg=1s eta=0min pass=46
[253/390] ok=True T3-TF-ma_crossover-5m-BTC-2024-H2 sh=0.4055 tr=36 elapsed=3.0s wall_avg=1s eta=0min pass=46
[254/390] ok=True T3-TF-ma_crossover-5m-BTC-2025-H1 sh=-0.1094 tr=36 elapsed=3.0s wall_avg=1s eta=0min pass=46
[255/390] ok=True T3-TF-ma_crossover-5m-BTC-2025-H2 sh=-0.3686 tr=29 elapsed=3.0s wall_avg=1s eta=0min pass=46
[256/390] ok=True T3-TF-ma_crossover-5m-ETH-2024-H2 sh=0.319 tr=34 elapsed=2.9s wall_avg=1s eta=0min pass=46
[257/390] ok=True T2-F-rsi-long-3887-BTC-2024-H2 sh=1.3758 tr=41 elapsed=6.0s wall_avg=1s eta=0min pass=46
[258/390] ok=True T2-F-rsi-long-3887-BTC-2025-H1 sh=1.6143 tr=39 elapsed=6.1s wall_avg=1s eta=0min pass=47
[259/390] ok=True T2-F-rsi-long-3887-ETH-2024-H2 sh=0.7799 tr=56 elapsed=6.1s wall_avg=1s eta=0min pass=47
[260/390] ok=True T2-F-rsi-long-3887-ETH-2025-H2 sh=0.3728 tr=57 elapsed=6.1s wall_avg=1s eta=0min pass=47
[261/390] ok=True T2-F-rsi-long-3887-ETH-2025-H1 sh=-0.5509 tr=65 elapsed=6.2s wall_avg=1s eta=0min pass=47
[262/390] ok=True T2-F-rsi-long-3887-BTC-2025-H2 sh=-1.6989 tr=49 elapsed=6.4s wall_avg=1s eta=0min pass=47
[263/390] ok=True T3-TF-ma_crossover-5m-ETH-2025-H1 sh=-0.2237 tr=39 elapsed=3.2s wall_avg=1s eta=0min pass=47
[264/390] ok=True T3-TF-ma_crossover-5m-ETH-2025-H2 sh=-0.2489 tr=34 elapsed=3.0s wall_avg=1s eta=0min pass=47
[265/390] ok=True T3-TF-ma_crossover-5m-SOL-2024-H2 sh=0.2065 tr=32 elapsed=3.1s wall_avg=1s eta=0min pass=47
[266/390] ok=True T3-TF-ma_crossover-5m-SOL-2025-H1 sh=-0.2968 tr=36 elapsed=3.1s wall_avg=1s eta=0min pass=47
[267/390] ok=True T3-TF-ma_crossover-5m-SOL-2025-H2 sh=-0.4133 tr=36 elapsed=3.1s wall_avg=1s eta=0min pass=47
[268/390] ok=True T3-TF-ma_crossover-15m-BTC-2024-H2 sh=4.7816 tr=36 elapsed=3.0s wall_avg=1s eta=0min pass=48
[269/390] ok=True T3-TF-ma_crossover-15m-BTC-2025-H1 sh=-1.2901 tr=36 elapsed=3.0s wall_avg=1s eta=0min pass=48
[270/390] ok=True T3-TF-ma_crossover-15m-BTC-2025-H2 sh=-4.3461 tr=29 elapsed=3.1s wall_avg=1s eta=0min pass=48
[271/390] ok=True T3-TF-ma_crossover-15m-ETH-2024-H2 sh=3.7613 tr=34 elapsed=3.1s wall_avg=1s eta=0min pass=49
[272/390] ok=True T3-TF-ma_crossover-15m-SOL-2024-H2 sh=2.4352 tr=32 elapsed=3.0s wall_avg=1s eta=0min pass=50
[273/390] ok=True T3-TF-ma_crossover-15m-ETH-2025-H2 sh=-2.9345 tr=34 elapsed=3.1s wall_avg=1s eta=0min pass=50
[274/390] ok=True T3-TF-ma_crossover-15m-ETH-2025-H1 sh=-2.638 tr=39 elapsed=3.1s wall_avg=1s eta=0min pass=50
[275/390] ok=True T3-TF-ma_crossover-15m-SOL-2025-H1 sh=-3.4993 tr=36 elapsed=2.9s wall_avg=1s eta=0min pass=50
[276/390] ok=True T3-TF-ma_crossover-15m-SOL-2025-H2 sh=-4.8731 tr=36 elapsed=2.9s wall_avg=1s eta=0min pass=50
[277/390] ok=True T3-TF-ma_crossover-30m-BTC-2024-H2 sh=0.4055 tr=36 elapsed=3.1s wall_avg=1s eta=0min pass=50
[278/390] ok=True T3-TF-ma_crossover-30m-BTC-2025-H1 sh=-0.1094 tr=36 elapsed=3.0s wall_avg=1s eta=0min pass=50
[279/390] ok=True T3-TF-ma_crossover-30m-BTC-2025-H2 sh=-0.3686 tr=29 elapsed=3.0s wall_avg=1s eta=0min pass=50
[280/390] ok=True T3-TF-ma_crossover-30m-ETH-2024-H2 sh=0.319 tr=34 elapsed=3.1s wall_avg=1s eta=0min pass=50
[281/390] ok=True T3-TF-ma_crossover-30m-ETH-2025-H1 sh=-0.2237 tr=39 elapsed=3.0s wall_avg=1s eta=0min pass=50
[282/390] ok=True T3-TF-ma_crossover-30m-SOL-2024-H2 sh=0.2065 tr=32 elapsed=3.0s wall_avg=1s eta=0min pass=50
[283/390] ok=True T3-TF-ma_crossover-30m-ETH-2025-H2 sh=-0.2489 tr=34 elapsed=3.0s wall_avg=1s eta=0min pass=50
[284/390] ok=True T3-TF-ma_crossover-30m-SOL-2025-H1 sh=-0.2968 tr=36 elapsed=3.0s wall_avg=1s eta=0min pass=50
[285/390] ok=True T3-TF-ma_crossover-30m-SOL-2025-H2 sh=-0.4133 tr=36 elapsed=2.9s wall_avg=1s eta=0min pass=50
[286/390] ok=True T3-TF-ma_crossover-4h-BTC-2024-H2 sh=1.1954 tr=36 elapsed=2.9s wall_avg=1s eta=0min pass=50
[287/390] ok=True T3-TF-ma_crossover-4h-BTC-2025-H2 sh=-1.0865 tr=29 elapsed=3.0s wall_avg=1s eta=0min pass=50
[288/390] ok=True T3-TF-ma_crossover-4h-BTC-2025-H1 sh=-0.3225 tr=36 elapsed=3.0s wall_avg=1s eta=0min pass=50
[289/390] ok=True T3-TF-ma_crossover-4h-ETH-2024-H2 sh=0.9403 tr=34 elapsed=3.0s wall_avg=1s eta=0min pass=50
[290/390] ok=True T3-TF-ma_crossover-4h-ETH-2025-H1 sh=-0.6595 tr=39 elapsed=3.0s wall_avg=1s eta=0min pass=50
[291/390] ok=True T3-TF-ma_crossover-4h-ETH-2025-H2 sh=-0.7336 tr=34 elapsed=3.1s wall_avg=1s eta=0min pass=50
[292/390] ok=True T3-TF-ma_crossover-4h-SOL-2025-H1 sh=-0.8748 tr=36 elapsed=3.0s wall_avg=0s eta=0min pass=50
[293/390] ok=True T3-TF-ma_crossover-4h-SOL-2024-H2 sh=0.6088 tr=32 elapsed=3.1s wall_avg=0s eta=0min pass=50
[294/390] ok=True T3-TF-ma_crossover-4h-SOL-2025-H2 sh=-1.2183 tr=36 elapsed=3.1s wall_avg=0s eta=0min pass=50
[295/390] ok=True T3-TF-supertrend-5m-BTC-2024-H2 sh=0.3451 tr=36 elapsed=17.9s wall_avg=1s eta=0min pass=50
[296/390] ok=True T3-TF-supertrend-5m-BTC-2025-H1 sh=0.1188 tr=38 elapsed=18.2s wall_avg=1s eta=0min pass=50
[297/390] ok=True T3-TF-supertrend-5m-ETH-2024-H2 sh=0.0136 tr=38 elapsed=18.2s wall_avg=1s eta=0min pass=50
[298/390] ok=True T3-TF-supertrend-5m-BTC-2025-H2 sh=-0.4694 tr=43 elapsed=18.2s wall_avg=1s eta=0min pass=50
[299/390] ok=True T3-TF-supertrend-5m-SOL-2024-H2 sh=0.0391 tr=35 elapsed=18.2s wall_avg=1s eta=0min pass=50
[300/390] ok=True T3-TF-supertrend-5m-SOL-2025-H2 sh=-0.3082 tr=44 elapsed=18.2s wall_avg=1s eta=0min pass=50
[301/390] ok=True T3-TF-supertrend-5m-ETH-2025-H2 sh=-0.1921 tr=40 elapsed=18.4s wall_avg=1s eta=0min pass=50
[302/390] ok=True T3-TF-supertrend-5m-ETH-2025-H1 sh=0.002 tr=42 elapsed=18.5s wall_avg=1s eta=0min pass=50
[303/390] ok=True T3-TF-supertrend-15m-BTC-2024-H2 sh=4.069 tr=36 elapsed=18.2s wall_avg=1s eta=0min pass=51
[304/390] ok=True T3-TF-supertrend-5m-SOL-2025-H1 sh=-0.258 tr=38 elapsed=18.4s wall_avg=1s eta=0min pass=51
[305/390] ok=True T3-TF-supertrend-15m-BTC-2025-H1 sh=1.4013 tr=38 elapsed=18.3s wall_avg=1s eta=0min pass=51
[306/390] ok=True T3-TF-supertrend-15m-BTC-2025-H2 sh=-5.5349 tr=43 elapsed=18.1s wall_avg=1s eta=0min pass=51
[307/390] ok=True T3-TF-supertrend-15m-ETH-2024-H2 sh=0.1605 tr=38 elapsed=18.4s wall_avg=1s eta=0min pass=51
[308/390] ok=True T3-TF-supertrend-15m-ETH-2025-H1 sh=0.0233 tr=42 elapsed=18.8s wall_avg=1s eta=0min pass=51
[309/390] ok=True T3-TF-supertrend-15m-SOL-2024-H2 sh=0.4616 tr=35 elapsed=18.4s wall_avg=1s eta=0min pass=51
[310/390] ok=True T3-TF-supertrend-15m-ETH-2025-H2 sh=-2.2647 tr=40 elapsed=18.6s wall_avg=1s eta=0min pass=51
[311/390] ok=True T3-TF-supertrend-15m-SOL-2025-H2 sh=-3.6342 tr=44 elapsed=18.5s wall_avg=1s eta=0min pass=51
[312/390] ok=True T3-TF-supertrend-15m-SOL-2025-H1 sh=-3.042 tr=38 elapsed=18.5s wall_avg=1s eta=0min pass=51
[313/390] ok=True T3-TF-supertrend-30m-BTC-2024-H2 sh=0.3451 tr=36 elapsed=18.5s wall_avg=1s eta=0min pass=51
[314/390] ok=True T3-TF-supertrend-30m-BTC-2025-H1 sh=0.1188 tr=38 elapsed=18.6s wall_avg=1s eta=0min pass=51
[315/390] ok=True T3-TF-supertrend-30m-BTC-2025-H2 sh=-0.4694 tr=43 elapsed=19.0s wall_avg=1s eta=0min pass=51
[316/390] ok=True T3-TF-supertrend-30m-ETH-2024-H2 sh=0.0136 tr=38 elapsed=18.8s wall_avg=1s eta=0min pass=51
[317/390] ok=True T3-TF-supertrend-30m-ETH-2025-H2 sh=-0.1921 tr=40 elapsed=18.8s wall_avg=1s eta=0min pass=51
[318/390] ok=True T3-TF-supertrend-30m-ETH-2025-H1 sh=0.002 tr=42 elapsed=19.3s wall_avg=1s eta=0min pass=51
[319/390] ok=True T3-TF-supertrend-30m-SOL-2025-H2 sh=-0.3082 tr=44 elapsed=18.6s wall_avg=1s eta=0min pass=51
[320/390] ok=True T3-TF-supertrend-4h-BTC-2024-H2 sh=1.0172 tr=36 elapsed=18.7s wall_avg=1s eta=0min pass=51
[321/390] ok=True T3-TF-supertrend-30m-SOL-2024-H2 sh=0.0391 tr=35 elapsed=18.8s wall_avg=1s eta=0min pass=51
[322/390] ok=True T3-TF-supertrend-4h-BTC-2025-H2 sh=-1.3837 tr=43 elapsed=18.8s wall_avg=1s eta=0min pass=51
[323/390] ok=True T3-TF-supertrend-30m-SOL-2025-H1 sh=-0.258 tr=38 elapsed=19.1s wall_avg=1s eta=0min pass=51
[324/390] ok=True T3-TF-supertrend-4h-BTC-2025-H1 sh=0.3503 tr=38 elapsed=19.1s wall_avg=1s eta=0min pass=51
[325/390] ok=True T3-SHORT-ma_crossover-10m-BTC-2024-H2 sh=-0.3003 tr=232 elapsed=9.8s wall_avg=1s eta=0min pass=51
[326/390] ok=True T3-SHORT-ma_crossover-10m-BTC-2025-H1 sh=-1.6413 tr=249 elapsed=9.8s wall_avg=1s eta=0min pass=51
[327/390] ok=True T3-SHORT-ma_crossover-10m-BTC-2025-H2 sh=-0.4731 tr=220 elapsed=9.9s wall_avg=1s eta=0min pass=51
[328/390] ok=True T3-SHORT-ma_crossover-10m-ETH-2024-H2 sh=-0.7125 tr=228 elapsed=9.8s wall_avg=1s eta=0min pass=51
[329/390] ok=True T3-TF-supertrend-4h-ETH-2024-H2 sh=0.0401 tr=38 elapsed=19.3s wall_avg=1s eta=0min pass=51
[330/390] ok=True T3-TF-supertrend-4h-ETH-2025-H1 sh=0.0058 tr=42 elapsed=19.6s wall_avg=1s eta=0min pass=51
[331/390] ok=True T3-TF-supertrend-4h-ETH-2025-H2 sh=-0.5662 tr=40 elapsed=19.2s wall_avg=1s eta=0min pass=51
[332/390] ok=True T3-TF-supertrend-4h-SOL-2024-H2 sh=0.1154 tr=35 elapsed=19.4s wall_avg=1s eta=0min pass=51
[333/390] ok=True T3-TF-supertrend-4h-SOL-2025-H2 sh=-0.9086 tr=44 elapsed=19.3s wall_avg=1s eta=0min pass=51
[334/390] ok=True T3-TF-supertrend-4h-SOL-2025-H1 sh=-0.7605 tr=38 elapsed=19.6s wall_avg=1s eta=0min pass=51
[335/390] ok=True T3-SHORT-ma_crossover-10m-ETH-2025-H1 sh=1.6131 tr=228 elapsed=10.0s wall_avg=1s eta=0min pass=52
[336/390] ok=True T3-SHORT-ma_crossover-10m-ETH-2025-H2 sh=-2.0602 tr=247 elapsed=10.3s wall_avg=1s eta=0min pass=52
[337/390] ok=True T3-SHORT-ma_crossover-30m-BTC-2024-H2 sh=0.4055 tr=36 elapsed=3.4s wall_avg=1s eta=0min pass=52
[338/390] ok=True T3-SHORT-ma_crossover-10m-SOL-2025-H1 sh=0.8452 tr=222 elapsed=10.2s wall_avg=1s eta=0min pass=52
[339/390] ok=True T3-SHORT-ma_crossover-10m-SOL-2024-H2 sh=-1.7864 tr=243 elapsed=10.3s wall_avg=1s eta=0min pass=52
[340/390] ok=True T3-SHORT-ma_crossover-30m-BTC-2025-H1 sh=-0.1094 tr=36 elapsed=3.3s wall_avg=1s eta=0min pass=52
[341/390] ok=True T3-SHORT-ma_crossover-30m-BTC-2025-H2 sh=-0.3686 tr=29 elapsed=3.3s wall_avg=1s eta=0min pass=52
[342/390] ok=True T3-SHORT-ma_crossover-30m-ETH-2024-H2 sh=0.319 tr=34 elapsed=3.4s wall_avg=1s eta=0min pass=52
[343/390] ok=True T3-SHORT-ma_crossover-30m-ETH-2025-H1 sh=-0.2237 tr=39 elapsed=3.3s wall_avg=1s eta=0min pass=52
[344/390] ok=True T3-SHORT-ma_crossover-30m-ETH-2025-H2 sh=-0.2489 tr=34 elapsed=3.3s wall_avg=1s eta=0min pass=52
[345/390] ok=True T3-SHORT-ma_crossover-30m-SOL-2025-H1 sh=-0.2968 tr=36 elapsed=3.2s wall_avg=1s eta=0min pass=52
[346/390] ok=True T3-SHORT-ma_crossover-30m-SOL-2024-H2 sh=0.2065 tr=32 elapsed=3.4s wall_avg=1s eta=0min pass=52
[347/390] ok=True T3-SHORT-ma_crossover-30m-SOL-2025-H2 sh=-0.4133 tr=36 elapsed=3.2s wall_avg=1s eta=0min pass=52
[348/390] ok=True T3-SHORT-ma_crossover-1h-BTC-2024-H2 sh=2.3908 tr=36 elapsed=3.2s wall_avg=1s eta=0min pass=53
[349/390] ok=True T3-SHORT-ma_crossover-1h-BTC-2025-H1 sh=-0.645 tr=36 elapsed=3.3s wall_avg=1s eta=0min pass=53
[350/390] ok=True T3-SHORT-ma_crossover-1h-BTC-2025-H2 sh=-2.173 tr=29 elapsed=3.4s wall_avg=1s eta=0min pass=53
[351/390] ok=True T3-SHORT-ma_crossover-1h-ETH-2024-H2 sh=1.8807 tr=34 elapsed=3.3s wall_avg=1s eta=0min pass=54
[352/390] ok=True T3-SHORT-ma_crossover-1h-ETH-2025-H1 sh=-1.319 tr=39 elapsed=3.3s wall_avg=1s eta=0min pass=54
[353/390] ok=True T3-SHORT-ma_crossover-1h-ETH-2025-H2 sh=-1.4672 tr=34 elapsed=3.2s wall_avg=1s eta=0min pass=54
[354/390] ok=True T3-SHORT-ma_crossover-10m-SOL-2025-H2 sh=-1.0279 tr=234 elapsed=10.2s wall_avg=1s eta=0min pass=54
[355/390] ok=True T3-SHORT-ma_crossover-1h-SOL-2024-H2 sh=1.2176 tr=32 elapsed=3.2s wall_avg=1s eta=0min pass=54
[356/390] ok=True T3-SHORT-ma_crossover-1h-SOL-2025-H1 sh=-1.7496 tr=36 elapsed=3.2s wall_avg=1s eta=0min pass=54
[357/390] ok=True T3-SHORT-ma_crossover-1h-SOL-2025-H2 sh=-2.4365 tr=36 elapsed=3.2s wall_avg=1s eta=0min pass=54
[358/390] ok=True T3-SHORT-ma_crossover-4h-BTC-2024-H2 sh=1.1954 tr=36 elapsed=3.3s wall_avg=1s eta=0min pass=54
[359/390] ok=True T3-SHORT-ma_crossover-4h-BTC-2025-H1 sh=-0.3225 tr=36 elapsed=3.3s wall_avg=1s eta=0min pass=54
[360/390] ok=True T3-SHORT-ma_crossover-4h-BTC-2025-H2 sh=-1.0865 tr=29 elapsed=3.3s wall_avg=1s eta=0min pass=54
[361/390] ok=True T3-SHORT-ma_crossover-4h-ETH-2024-H2 sh=0.9403 tr=34 elapsed=3.3s wall_avg=1s eta=0min pass=54
[362/390] ok=True T3-SHORT-ma_crossover-4h-ETH-2025-H1 sh=-0.6595 tr=39 elapsed=3.5s wall_avg=1s eta=0min pass=54
[363/390] ok=True T3-SHORT-ma_crossover-4h-ETH-2025-H2 sh=-0.7336 tr=34 elapsed=3.3s wall_avg=1s eta=0min pass=54
[364/390] ok=True T3-SHORT-ma_crossover-4h-SOL-2024-H2 sh=0.6088 tr=32 elapsed=3.2s wall_avg=1s eta=0min pass=54
[365/390] ok=True T3-SHORT-ma_crossover-4h-SOL-2025-H1 sh=-0.8748 tr=36 elapsed=3.2s wall_avg=1s eta=0min pass=54
[366/390] ok=True T3-SHORT-ma_crossover-4h-SOL-2025-H2 sh=-1.2183 tr=36 elapsed=3.2s wall_avg=1s eta=0min pass=54
[367/390] ok=True T3-ASSET-v2_bol_long-LINK-2025-H1 sh=-1.4858 tr=53 elapsed=4.0s wall_avg=1s eta=0min pass=54
[368/390] ok=True T3-ASSET-v2_bol_long-LINK-2025-H2 sh=0.6924 tr=53 elapsed=3.9s wall_avg=1s eta=0min pass=54
[369/390] ok=True T3-ASSET-v2_bol_long-DOT-2025-H1 sh=-0.4702 tr=44 elapsed=3.9s wall_avg=1s eta=0min pass=54
[370/390] ok=True T3-ASSET-v2_bol_long-AVAX-2025-H1 sh=-1.407 tr=54 elapsed=3.9s wall_avg=1s eta=0min pass=54
[371/390] ok=True T3-ASSET-v2_bol_long-DOT-2025-H2 sh=-0.3203 tr=53 elapsed=4.1s wall_avg=1s eta=0min pass=54
[372/390] ok=True T3-ASSET-v2_bol_long-AVAX-2025-H2 sh=-1.0741 tr=48 elapsed=4.1s wall_avg=1s eta=0min pass=54
[373/390] ok=True T3-ASSET-v3_rsi_short_width-LINK-2025-H2 sh=-1.3067 tr=55 elapsed=6.6s wall_avg=1s eta=0min pass=54
